Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
-1.264e-02,-0.36,-0.104
-1.262e-02,-0.32,-0.08
-1.261e-02,-0.24,-0.064
-1.259e-02,-0.12,-0.048
-1.258e-02,-0.08,-0.024
-1.256e-02,-0.04,-0.008
-1.254e-02,0,0.008
-1.253e-02,0.04,0.024
-1.251e-02,0.04,0.04
-1.250e-02,0,0.072
-1.248e-02,0.04,0.08
-1.246e-02,0.04,0.104
-1.245e-02,0,0.128
-1.243e-02,0,0.152
-1.242e-02,-0.08,0.176
-1.240e-02,-0.08,0.2
-1.238e-02,-0.16,0.224
-1.237e-02,-0.2,0.256
-1.235e-02,-0.24,0.28
-1.234e-02,-0.36,0.304
-1.232e-02,-0.44,0.336
-1.230e-02,-0.52,0.36
-1.229e-02,-0.6,0.392
-1.227e-02,-0.72,0.424
-1.226e-02,-0.88,0.448
-1.224e-02,-0.92,0.48
-1.222e-02,-1.08,0.512
-1.221e-02,-1.24,0.544
-1.219e-02,-1.28,0.576
-1.218e-02,-1.32,0.6
-1.216e-02,-1.4,0.616
-1.214e-02,-1.44,0.64
-1.213e-02,-1.4,0.656
-1.211e-02,-1.36,0.664
-1.210e-02,-1.32,0.672
-1.208e-02,-1.2,0.672
-1.206e-02,-1,0.672
-1.205e-02,-0.88,0.648
-1.203e-02,-0.64,0.616
-1.202e-02,-0.32,0.592
-1.200e-02,-0.08,0.536
-1.198e-02,0.2,0.48
-1.197e-02,0.48,0.416
-1.195e-02,0.76,0.344
-1.194e-02,0.96,0.264
-1.192e-02,1.2,0.184
-1.190e-02,1.4,0.096
-1.189e-02,1.52,0.008
-1.187e-02,1.6,-0.072
-1.186e-02,1.72,-0.16
-1.184e-02,1.76,-0.24
-1.182e-02,1.76,-0.32
-1.181e-02,1.76,-0.4
-1.179e-02,1.72,-0.464
-1.178e-02,1.6,-0.52
-1.176e-02,1.48,-0.568
-1.174e-02,1.32,-0.616
-1.173e-02,1.16,-0.648
-1.171e-02,0.92,-0.664
-1.170e-02,0.68,-0.68
-1.168e-02,0.4,-0.672
-1.166e-02,0.16,-0.664
-1.165e-02,-0.12,-0.64
-1.163e-02,-0.36,-0.608
-1.162e-02,-0.64,-0.56
-1.160e-02,-0.88,-0.504
-1.158e-02,-1.04,-0.456
-1.157e-02,-1.2,-0.384
-1.155e-02,-1.36,-0.32
-1.154e-02,-1.44,-0.248
-1.152e-02,-1.48,-0.184
-1.150e-02,-1.48,-0.12
-1.149e-02,-1.52,-0.048
-1.147e-02,-1.48,0.016
-1.146e-02,-1.48,0.08
-1.144e-02,-1.48,0.144
-1.142e-02,-1.48,0.2
-1.141e-02,-1.44,0.256
-1.139e-02,-1.44,0.312
-1.138e-02,-1.44,0.368
-1.136e-02,-1.4,0.416
-1.134e-02,-1.44,0.464
-1.133e-02,-1.44,0.52
-1.131e-02,-1.44,0.56
-1.130e-02,-1.44,0.608
-1.128e-02,-1.36,0.648
-1.126e-02,-1.28,0.688
-1.125e-02,-1.16,0.712
-1.123e-02,-1,0.736
-1.122e-02,-0.84,0.752
-1.120e-02,-0.6,0.76
-1.118e-02,-0.32,0.76
-1.117e-02,-0.04,0.744
-1.115e-02,0.28,0.72
-1.114e-02,0.64,0.68
-1.112e-02,0.92,0.632
-1.110e-02,1.24,0.584
-1.109e-02,1.52,0.512
-1.107e-02,1.8,0.44
-1.106e-02,2,0.36
-1.104e-02,2.16,0.28
-1.102e-02,2.28,0.2
-1.101e-02,2.36,0.112
-1.099e-02,2.4,0.024
-1.098e-02,2.4,-0.048
-1.096e-02,2.48,-0.128
-1.094e-02,2.44,-0.216
-1.093e-02,2.44,-0.288
-1.091e-02,2.48,-0.36
-1.090e-02,2.44,-0.432
-1.088e-02,2.4,-0.504
-1.086e-02,2.32,-0.568
-1.085e-02,2.32,-0.632
-1.083e-02,2.28,-0.688
-1.082e-02,2.16,-0.736
-1.080e-02,2,-0.784
-1.078e-02,1.84,-0.824
-1.077e-02,1.6,-0.856
-1.075e-02,1.36,-0.88
-1.074e-02,1.04,-0.896
-1.072e-02,0.68,-0.888
-1.070e-02,0.32,-0.88
-1.069e-02,0,-0.856
-1.067e-02,-0.36,-0.824
-1.066e-02,-0.68,-0.784
-1.064e-02,-0.96,-0.728
-1.062e-02,-1.16,-0.672
-1.061e-02,-1.32,-0.616
-1.059e-02,-1.4,-0.552
-1.058e-02,-1.44,-0.496
-1.056e-02,-1.4,-0.432
-1.054e-02,-1.36,-0.384
-1.053e-02,-1.28,-0.328
-1.051e-02,-1.12,-0.28
-1.050e-02,-1,-0.24
-1.048e-02,-0.84,-0.2
-1.046e-02,-0.72,-0.176
-1.045e-02,-0.56,-0.144
-1.043e-02,-0.48,-0.12
-1.042e-02,-0.36,-0.096
-1.040e-02,-0.28,-0.08
-1.038e-02,-0.16,-0.064
-1.037e-02,-0.12,-0.04
-1.035e-02,-0.12,-0.024
-1.034e-02,-0.04,-0.008
-1.032e-02,0,0.008
-1.030e-02,0,0.024
-1.029e-02,0,0.048
-1.027e-02,0.04,0.064
-1.026e-02,0.04,0.088
-1.024e-02,0,0.112
-1.022e-02,0,0.136
-1.021e-02,0,0.152
-1.019e-02,-0.04,0.184
-1.018e-02,-0.12,0.208
-1.016e-02,-0.16,0.232
-1.014e-02,-0.2,0.256
-1.013e-02,-0.28,0.28
-1.011e-02,-0.4,0.32
-1.010e-02,-0.44,0.336
-1.008e-02,-0.56,0.368
-1.006e-02,-0.68,0.408
-1.005e-02,-0.76,0.424
-1.003e-02,-0.88,0.456
-1.002e-02,-1,0.488
-1.000e-02,-1.12,0.52
-9.984e-03,-1.2,0.544
-9.968e-03,-1.28,0.576
-9.952e-03,-1.36,0.608
-9.936e-03,-1.4,0.624
-9.920e-03,-1.4,0.648
-9.904e-03,-1.4,0.664
-9.888e-03,-1.36,0.672
-9.872e-03,-1.28,0.672
-9.856e-03,-1.16,0.672
-9.840e-03,-1,0.664
-9.824e-03,-0.8,0.648
-9.808e-03,-0.52,0.616
-9.792e-03,-0.28,0.576
-9.776e-03,-0.04,0.528
-9.760e-03,0.28,0.464
-9.744e-03,0.56,0.4
-9.728e-03,0.8,0.336
-9.712e-03,1,0.256
-9.696e-03,1.24,0.168
-9.680e-03,1.4,0.08
-9.664e-03,1.56,0
-9.648e-03,1.68,-0.088
-9.632e-03,1.76,-0.176
-9.616e-03,1.76,-0.256
-9.600e-03,1.76,-0.336
-9.584e-03,1.76,-0.408
-9.568e-03,1.72,-0.472
-9.552e-03,1.6,-0.536
-9.536e-03,1.44,-0.584
-9.520e-03,1.32,-0.624
-9.504e-03,1.12,-0.656
-9.488e-03,0.92,-0.672
-9.472e-03,0.64,-0.68
-9.456e-03,0.36,-0.68
-9.440e-03,0.08,-0.664
-9.424e-03,-0.16,-0.632
-9.408e-03,-0.48,-0.6
-9.392e-03,-0.68,-0.552
-9.376e-03,-0.92,-0.504
-9.360e-03,-1.08,-0.44
-9.344e-03,-1.24,-0.376
-9.328e-03,-1.36,-0.312
-9.312e-03,-1.44,-0.24
-9.296e-03,-1.48,-0.168
-9.280e-03,-1.52,-0.104
-9.264e-03,-1.48,-0.032
-9.248e-03,-1.52,0.024
-9.232e-03,-1.48,0.088
-9.216e-03,-1.48,0.152
-9.200e-03,-1.44,0.208
-9.184e-03,-1.4,0.264
-9.168e-03,-1.44,0.32
-9.152e-03,-1.44,0.368
-9.136e-03,-1.4,0.432
-9.120e-03,-1.44,0.472
-9.104e-03,-1.48,0.52
-9.088e-03,-1.4,0.568
-9.072e-03,-1.4,0.608
-9.056e-03,-1.36,0.648
-9.040e-03,-1.28,0.688
-9.024e-03,-1.16,0.72
-9.008e-03,-1,0.744
-8.992e-03,-0.8,0.752
-8.976e-03,-0.6,0.76
-8.960e-03,-0.28,0.76
-8.944e-03,0,0.744
-8.928e-03,0.28,0.712
-8.912e-03,0.64,0.68
-8.896e-03,0.96,0.632
-8.880e-03,1.28,0.576
-8.864e-03,1.52,0.512
-8.848e-03,1.76,0.432
-8.832e-03,1.96,0.36
-8.816e-03,2.2,0.272
-8.800e-03,2.28,0.192
-8.784e-03,2.4,0.104
-8.768e-03,2.4,0.016
-8.752e-03,2.48,-0.056
-8.736e-03,2.48,-0.136
-8.720e-03,2.44,-0.216
-8.704e-03,2.48,-0.296
-8.688e-03,2.44,-0.376
-8.672e-03,2.4,-0.44
-8.656e-03,2.36,-0.504
-8.640e-03,2.36,-0.568
-8.624e-03,2.32,-0.632
-8.608e-03,2.24,-0.688
-8.592e-03,2.12,-0.744
-8.576e-03,2.04,-0.792
-8.560e-03,1.84,-0.832
-8.544e-03,1.6,-0.864
-8.528e-03,1.32,-0.888
-8.512e-03,1,-0.888
-8.496e-03,0.68,-0.896
-8.480e-03,0.32,-0.88
-8.464e-03,-0.04,-0.856
-8.448e-03,-0.36,-0.824
-8.432e-03,-0.72,-0.776
-8.416e-03,-1,-0.728
-8.400e-03,-1.16,-0.672
-8.384e-03,-1.32,-0.608
-8.368e-03,-1.44,-0.544
-8.352e-03,-1.4,-0.48
-8.336e-03,-1.4,-0.424
-8.320e-03,-1.32,-0.376
-8.304e-03,-1.24,-0.328
-8.288e-03,-1.12,-0.28
-8.272e-03,-0.96,-0.24
-8.256e-03,-0.84,-0.2
-8.240e-03,-0.72,-0.176
-8.224e-03,-0.52,-0.144
-8.208e-03,-0.48,-0.12
-8.192e-03,-0.36,-0.104
-8.176e-03,-0.24,-0.08
-8.160e-03,-0.2,-0.064
-8.144e-03,-0.12,-0.04
-8.128e-03,-0.08,-0.024
-8.112e-03,0,-0.008
-8.096e-03,0,0.008
-8.080e-03,0,0.024
-8.064e-03,0,0.056
-8.048e-03,0.08,0.064
-8.032e-03,0.04,0.096
-8.016e-03,0,0.104
-8.000e-03,0,0.136
-7.984e-03,0,0.16
-7.968e-03,-0.04,0.184
-7.952e-03,-0.12,0.2
-7.936e-03,-0.12,0.232
-7.920e-03,-0.2,0.256
-7.904e-03,-0.28,0.28
-7.888e-03,-0.36,0.312
-7.872e-03,-0.44,0.336
-7.856e-03,-0.56,0.368
-7.840e-03,-0.68,0.4
-7.824e-03,-0.76,0.424
-7.808e-03,-0.88,0.456
-7.792e-03,-1,0.488
-7.776e-03,-1.08,0.52
-7.760e-03,-1.2,0.544
-7.744e-03,-1.28,0.576
-7.728e-03,-1.36,0.6
-7.712e-03,-1.4,0.624
-7.696e-03,-1.4,0.64
-7.680e-03,-1.44,0.656
-7.664e-03,-1.36,0.664
-7.648e-03,-1.24,0.672
-7.632e-03,-1.16,0.672
-7.616e-03,-1.04,0.664
-7.600e-03,-0.76,0.64
-7.584e-03,-0.56,0.608
-7.568e-03,-0.36,0.576
-7.552e-03,-0.04,0.528
-7.536e-03,0.24,0.464
-7.520e-03,0.52,0.4
-7.504e-03,0.76,0.336
-7.488e-03,1,0.256
-7.472e-03,1.24,0.168
-7.456e-03,1.36,0.08
-7.440e-03,1.52,0
-7.424e-03,1.72,-0.088
-7.408e-03,1.72,-0.168
-7.392e-03,1.76,-0.256
-7.376e-03,1.76,-0.336
-7.360e-03,1.76,-0.408
-7.344e-03,1.68,-0.464
-7.328e-03,1.56,-0.528
-7.312e-03,1.44,-0.576
-7.296e-03,1.32,-0.616
-7.280e-03,1.12,-0.648
-7.264e-03,0.88,-0.672
-7.248e-03,0.6,-0.672
-7.232e-03,0.4,-0.672
-7.216e-03,0.12,-0.656
-7.200e-03,-0.16,-0.632
-7.184e-03,-0.44,-0.592
-7.168e-03,-0.64,-0.544
-7.152e-03,-0.88,-0.496
-7.136e-03,-1.08,-0.432
-7.120e-03,-1.24,-0.368
-7.104e-03,-1.32,-0.304
-7.088e-03,-1.4,-0.232
-7.072e-03,-1.48,-0.168
-7.056e-03,-1.52,-0.104
-7.040e-03,-1.48,-0.032
-7.024e-03,-1.48,0.024
-7.008e-03,-1.48,0.088
-6.992e-03,-1.44,0.152
-6.976e-03,-1.44,0.208
-6.960e-03,-1.44,0.264
-6.944e-03,-1.44,0.32
-6.928e-03,-1.44,0.376
-6.912e-03,-1.44,0.432
-6.896e-03,-1.44,0.48
-6.880e-03,-1.44,0.528
-6.864e-03,-1.44,0.576
-6.848e-03,-1.36,0.616
-6.832e-03,-1.32,0.656
-6.816e-03,-1.24,0.688
-6.800e-03,-1.12,0.72
-6.784e-03,-1,0.744
-6.768e-03,-0.76,0.76
-6.752e-03,-0.52,0.76
-6.736e-03,-0.28,0.752
-6.720e-03,0.04,0.736
-6.704e-03,0.36,0.712
-6.688e-03,0.72,0.664
-6.672e-03,1,0.624
-6.656e-03,1.32,0.56
-6.640e-03,1.6,0.496
-6.624e-03,1.8,0.416
-6.608e-03,2,0.344
-6.592e-03,2.16,0.256
-6.576e-03,2.28,0.176
-6.560e-03,2.32,0.088
-6.544e-03,2.4,0.008
-6.528e-03,2.48,-0.072
-6.512e-03,2.44,-0.152
-6.496e-03,2.44,-0.232
-6.480e-03,2.44,-0.304
-6.464e-03,2.44,-0.376
-6.448e-03,2.4,-0.44
-6.432e-03,2.4,-0.52
-6.416e-03,2.36,-0.584
-6.400e-03,2.32,-0.64
-6.384e-03,2.24,-0.696
-6.368e-03,2.08,-0.752
-6.352e-03,2,-0.8
-6.336e-03,1.76,-0.832
-6.320e-03,1.52,-0.864
-6.304e-03,1.24,-0.88
-6.288e-03,0.96,-0.896
-6.272e-03,0.64,-0.896
-6.256e-03,0.28,-0.872
-6.240e-03,-0.12,-0.848
-6.224e-03,-0.44,-0.816
-6.208e-03,-0.72,-0.768
-6.192e-03,-1,-0.712
-6.176e-03,-1.2,-0.656
-6.160e-03,-1.36,-0.6
-6.144e-03,-1.4,-0.536
-6.128e-03,-1.4,-0.472
-6.112e-03,-1.4,-0.416
-6.096e-03,-1.32,-0.368
-6.080e-03,-1.2,-0.312
-6.064e-03,-1.08,-0.272
-6.048e-03,-0.96,-0.232
-6.032e-03,-0.8,-0.192
-6.016e-03,-0.68,-0.176
-6.000e-03,-0.52,-0.136
-5.984e-03,-0.48,-0.12
-5.968e-03,-0.32,-0.096
-5.952e-03,-0.24,-0.072
-5.936e-03,-0.2,-0.064
-5.920e-03,-0.16,-0.04
-5.904e-03,-0.04,-0.024
-5.888e-03,-0.04,0
-5.872e-03,0.04,0.008
-5.856e-03,0,0.032
-5.840e-03,0.04,0.048
-5.824e-03,0.04,0.064
-5.808e-03,0.04,0.096
-5.792e-03,0,0.112
-5.776e-03,0,0.136
-5.760e-03,0,0.16
-5.744e-03,-0.08,0.184
-5.728e-03,-0.08,0.208
-5.712e-03,-0.12,0.232
-5.696e-03,-0.24,0.256
-5.680e-03,-0.32,0.288
-5.664e-03,-0.36,0.312
-5.648e-03,-0.48,0.344
-5.632e-03,-0.6,0.368
-5.616e-03,-0.68,0.4
-5.600e-03,-0.76,0.432
-5.584e-03,-0.92,0.456
-5.568e-03,-1.04,0.488
-5.552e-03,-1.08,0.52
-5.536e-03,-1.2,0.552
-5.520e-03,-1.28,0.576
-5.504e-03,-1.36,0.6
-5.488e-03,-1.4,0.624
-5.472e-03,-1.44,0.648
-5.456e-03,-1.44,0.664
-5.440e-03,-1.36,0.664
-5.424e-03,-1.28,0.672
-5.408e-03,-1.16,0.672
-5.392e-03,-0.96,0.664
-5.376e-03,-0.72,0.64
-5.360e-03,-0.56,0.608
-5.344e-03,-0.28,0.568
-5.328e-03,0,0.52
-5.312e-03,0.28,0.464
-5.296e-03,0.52,0.4
-5.280e-03,0.8,0.32
-5.264e-03,1.04,0.248
-5.248e-03,1.24,0.16
-5.232e-03,1.4,0.072
-5.216e-03,1.56,-0.008
-5.200e-03,1.68,-0.096
-5.184e-03,1.76,-0.176
-5.168e-03,1.76,-0.264
-5.152e-03,1.8,-0.344
-5.136e-03,1.72,-0.416
-5.120e-03,1.68,-0.48
-5.104e-03,1.6,-0.536
-5.088e-03,1.48,-0.584
-5.072e-03,1.28,-0.624
-5.056e-03,1.08,-0.648
-5.040e-03,0.88,-0.672
-5.024e-03,0.64,-0.68
-5.008e-03,0.4,-0.672
-4.992e-03,0.04,-0.656
-4.976e-03,-0.2,-0.624
-4.960e-03,-0.44,-0.592
-4.944e-03,-0.72,-0.544
-4.928e-03,-0.92,-0.488
-4.912e-03,-1.12,-0.432
-4.896e-03,-1.24,-0.368
-4.880e-03,-1.36,-0.304
-4.864e-03,-1.44,-0.224
-4.848e-03,-1.48,-0.16
-4.832e-03,-1.48,-0.088
-4.816e-03,-1.48,-0.024
-4.800e-03,-1.48,0.032
-4.784e-03,-1.48,0.096
-4.768e-03,-1.44,0.16
-4.752e-03,-1.48,0.216
-4.736e-03,-1.44,0.272
-4.720e-03,-1.44,0.336
-4.704e-03,-1.44,0.384
-4.688e-03,-1.48,0.432
-4.672e-03,-1.44,0.488
-4.656e-03,-1.44,0.536
-4.640e-03,-1.4,0.576
-4.624e-03,-1.4,0.624
-4.608e-03,-1.32,0.664
-4.592e-03,-1.2,0.696
-4.576e-03,-1.16,0.728
-4.560e-03,-0.96,0.744
-4.544e-03,-0.72,0.752
-4.528e-03,-0.52,0.76
-4.512e-03,-0.24,0.752
-4.496e-03,0.08,0.728
-4.480e-03,0.4,0.704
-4.464e-03,0.72,0.664
-4.448e-03,1.04,0.616
-4.432e-03,1.32,0.56
-4.416e-03,1.64,0.488
-4.400e-03,1.84,0.408
-4.384e-03,2.04,0.336
-4.368e-03,2.2,0.256
-4.352e-03,2.32,0.168
-4.336e-03,2.36,0.08
-4.320e-03,2.44,0
-4.304e-03,2.44,-0.08
-4.288e-03,2.44,-0.168
-4.272e-03,2.48,-0.24
-4.256e-03,2.44,-0.312
-4.240e-03,2.44,-0.392
-4.224e-03,2.4,-0.456
-4.208e-03,2.4,-0.528
-4.192e-03,2.36,-0.584
-4.176e-03,2.28,-0.648
-4.160e-03,2.2,-0.704
-4.144e-03,2.12,-0.752
-4.128e-03,1.96,-0.8
-4.112e-03,1.72,-0.84
-4.096e-03,1.52,-0.864
-4.080e-03,1.24,-0.888
-4.064e-03,0.96,-0.888
-4.048e-03,0.6,-0.888
-4.032e-03,0.2,-0.872
-4.016e-03,-0.12,-0.848
-4.000e-03,-0.48,-0.808
-3.984e-03,-0.8,-0.76
-3.968e-03,-1.04,-0.712
-3.952e-03,-1.24,-0.656
-3.936e-03,-1.32,-0.592
-3.920e-03,-1.4,-0.528
-3.904e-03,-1.44,-0.464
-3.888e-03,-1.4,-0.408
-3.872e-03,-1.28,-0.36
-3.856e-03,-1.2,-0.312
-3.840e-03,-1.08,-0.264
-3.824e-03,-0.92,-0.224
-3.808e-03,-0.76,-0.192
-3.792e-03,-0.68,-0.16
-3.776e-03,-0.56,-0.136
-3.760e-03,-0.44,-0.112
-3.744e-03,-0.32,-0.104
-3.728e-03,-0.24,-0.08
-3.712e-03,-0.2,-0.056
-3.696e-03,-0.12,-0.032
-3.680e-03,-0.04,-0.016
-3.664e-03,-0.04,0
-3.648e-03,0,0.016
-3.632e-03,0.04,0.032
-3.616e-03,0.04,0.048
-3.600e-03,0,0.072
-3.584e-03,0.04,0.096
-3.568e-03,0.04,0.12
-3.552e-03,0,0.144
-3.536e-03,-0.04,0.168
-3.520e-03,-0.08,0.192
-3.504e-03,-0.08,0.208
-3.488e-03,-0.2,0.24
-3.472e-03,-0.24,0.264
-3.456e-03,-0.28,0.296
-3.440e-03,-0.4,0.32
-3.424e-03,-0.48,0.352
-3.408e-03,-0.56,0.376
-3.392e-03,-0.68,0.408
-3.376e-03,-0.8,0.432
-3.360e-03,-0.92,0.464
-3.344e-03,-1,0.496
-3.328e-03,-1.16,0.528
-3.312e-03,-1.24,0.552
-3.296e-03,-1.32,0.584
-3.280e-03,-1.36,0.608
-3.264e-03,-1.4,0.632
-3.248e-03,-1.44,0.648
-3.232e-03,-1.4,0.664
-3.216e-03,-1.32,0.672
-3.200e-03,-1.24,0.68
-3.184e-03,-1.12,0.672
-3.168e-03,-0.92,0.656
-3.152e-03,-0.72,0.632
-3.136e-03,-0.52,0.608
-3.120e-03,-0.2,0.56
-3.104e-03,0.08,0.512
-3.088e-03,0.32,0.456
-3.072e-03,0.6,0.384
-3.056e-03,0.88,0.312
-3.040e-03,1.08,0.224
-3.024e-03,1.28,0.144
-3.008e-03,1.48,0.056
-2.992e-03,1.6,-0.032
-2.976e-03,1.68,-0.112
