Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
-1.267e-02,-0.88,-0.096
-1.266e-02,-0.92,-0.096
-1.264e-02,-0.96,-0.096
-1.262e-02,-0.96,-0.088
-1.261e-02,-1.04,-0.088
-1.259e-02,-1.08,-0.088
-1.258e-02,-1.12,-0.096
-1.256e-02,-1.08,-0.088
-1.254e-02,-1.12,-0.096
-1.253e-02,-1.16,-0.096
-1.251e-02,-1.2,-0.088
-1.250e-02,-1.2,-0.088
-1.248e-02,-1.24,-0.088
-1.246e-02,-1.28,-0.08
-1.245e-02,-1.24,-0.072
-1.243e-02,-1.28,-0.056
-1.242e-02,-1.32,-0.056
-1.240e-02,-1.32,-0.032
-1.238e-02,-1.36,-0.016
-1.237e-02,-1.32,0
-1.235e-02,-1.36,0.016
-1.234e-02,-1.4,0.048
-1.232e-02,-1.36,0.072
-1.230e-02,-1.36,0.112
-1.229e-02,-1.4,0.136
-1.227e-02,-1.36,0.168
-1.226e-02,-1.32,0.2
-1.224e-02,-1.32,0.24
-1.222e-02,-1.32,0.28
-1.221e-02,-1.28,0.312
-1.219e-02,-1.2,0.352
-1.218e-02,-1.16,0.4
-1.216e-02,-1.12,0.424
-1.214e-02,-1,0.464
-1.213e-02,-0.92,0.504
-1.211e-02,-0.84,0.528
-1.210e-02,-0.6,0.552
-1.208e-02,-0.44,0.568
-1.206e-02,-0.28,0.592
-1.205e-02,-0.08,0.592
-1.203e-02,0.16,0.6
-1.202e-02,0.44,0.592
-1.200e-02,0.68,0.576
-1.198e-02,0.92,0.56
-1.197e-02,1.2,0.536
-1.195e-02,1.4,0.496
-1.194e-02,1.64,0.456
-1.192e-02,1.84,0.408
-1.190e-02,2.04,0.36
-1.189e-02,2.12,0.304
-1.187e-02,2.24,0.248
-1.186e-02,2.32,0.184
-1.184e-02,2.36,0.128
-1.182e-02,2.4,0.072
-1.181e-02,2.44,0.008
-1.179e-02,2.44,-0.048
-1.178e-02,2.44,-0.104
-1.176e-02,2.44,-0.168
-1.174e-02,2.44,-0.224
-1.173e-02,2.44,-0.288
-1.171e-02,2.44,-0.344
-1.170e-02,2.44,-0.4
-1.168e-02,2.36,-0.456
-1.166e-02,2.36,-0.52
-1.165e-02,2.28,-0.576
-1.163e-02,2.24,-0.632
-1.162e-02,2.16,-0.688
-1.160e-02,2,-0.728
-1.158e-02,1.88,-0.776
-1.157e-02,1.64,-0.816
-1.155e-02,1.44,-0.84
-1.154e-02,1.16,-0.864
-1.152e-02,0.8,-0.872
-1.150e-02,0.44,-0.88
-1.149e-02,0.12,-0.872
-1.147e-02,-0.2,-0.848
-1.146e-02,-0.52,-0.824
-1.144e-02,-0.84,-0.784
-1.142e-02,-1.04,-0.736
-1.141e-02,-1.24,-0.696
-1.139e-02,-1.36,-0.648
-1.138e-02,-1.44,-0.6
-1.136e-02,-1.36,-0.552
-1.134e-02,-1.32,-0.504
-1.133e-02,-1.24,-0.464
-1.131e-02,-1.08,-0.432
-1.130e-02,-0.92,-0.4
-1.128e-02,-0.72,-0.376
-1.126e-02,-0.52,-0.36
-1.125e-02,-0.4,-0.344
-1.123e-02,-0.16,-0.328
-1.122e-02,0,-0.328
-1.120e-02,0.16,-0.32
-1.118e-02,0.36,-0.32
-1.117e-02,0.52,-0.32
-1.115e-02,0.72,-0.32
-1.114e-02,0.84,-0.32
-1.112e-02,0.96,-0.328
-1.110e-02,1.16,-0.336
-1.109e-02,1.28,-0.336
-1.107e-02,1.4,-0.344
-1.106e-02,1.52,-0.344
-1.104e-02,1.64,-0.352
-1.102e-02,1.76,-0.352
-1.101e-02,1.88,-0.36
-1.099e-02,2,-0.368
-1.098e-02,2.08,-0.376
-1.096e-02,2.16,-0.384
-1.094e-02,2.24,-0.384
-1.093e-02,2.28,-0.392
-1.091e-02,2.36,-0.4
-1.090e-02,2.36,-0.408
-1.088e-02,2.4,-0.416
-1.086e-02,2.4,-0.416
-1.085e-02,2.36,-0.432
-1.083e-02,2.36,-0.432
-1.082e-02,2.24,-0.432
-1.080e-02,2.2,-0.44
-1.078e-02,2.12,-0.432
-1.077e-02,2,-0.432
-1.075e-02,1.88,-0.432
-1.074e-02,1.72,-0.424
-1.072e-02,1.6,-0.424
-1.070e-02,1.4,-0.416
-1.069e-02,1.2,-0.4
-1.067e-02,1.04,-0.384
-1.066e-02,0.88,-0.376
-1.064e-02,0.68,-0.36
-1.062e-02,0.48,-0.344
-1.061e-02,0.28,-0.32
-1.059e-02,0.12,-0.304
-1.058e-02,0,-0.288
-1.056e-02,-0.2,-0.264
-1.054e-02,-0.32,-0.248
-1.053e-02,-0.44,-0.224
-1.051e-02,-0.56,-0.208
-1.050e-02,-0.68,-0.192
-1.048e-02,-0.8,-0.176
-1.046e-02,-0.84,-0.168
-1.045e-02,-0.92,-0.152
-1.043e-02,-1.04,-0.152
-1.042e-02,-1.08,-0.136
-1.040e-02,-1.12,-0.128
-1.038e-02,-1.16,-0.12
-1.037e-02,-1.2,-0.112
-1.035e-02,-1.24,-0.112
-1.034e-02,-1.28,-0.104
-1.032e-02,-1.28,-0.096
-1.030e-02,-1.32,-0.096
-1.029e-02,-1.32,-0.088
-1.027e-02,-1.32,-0.072
-1.026e-02,-1.36,-0.072
-1.024e-02,-1.4,-0.064
-1.022e-02,-1.36,-0.048
-1.021e-02,-1.4,-0.032
-1.019e-02,-1.4,-0.024
-1.018e-02,-1.44,-0.016
-1.016e-02,-1.4,0.008
-1.014e-02,-1.44,0.032
-1.013e-02,-1.44,0.056
-1.011e-02,-1.4,0.08
-1.010e-02,-1.4,0.112
-1.008e-02,-1.44,0.136
-1.006e-02,-1.44,0.176
-1.005e-02,-1.4,0.2
-1.003e-02,-1.4,0.232
-1.002e-02,-1.4,0.272
-1.000e-02,-1.36,0.312
-9.984e-03,-1.28,0.344
-9.968e-03,-1.28,0.384
-9.952e-03,-1.24,0.424
-9.936e-03,-1.16,0.456
-9.920e-03,-1.04,0.496
-9.904e-03,-0.96,0.528
-9.888e-03,-0.84,0.56
-9.872e-03,-0.6,0.584
-9.856e-03,-0.48,0.6
-9.840e-03,-0.28,0.616
-9.824e-03,-0.04,0.616
-9.808e-03,0.24,0.616
-9.792e-03,0.44,0.608
-9.776e-03,0.72,0.6
-9.760e-03,1.04,0.576
-9.744e-03,1.24,0.544
-9.728e-03,1.48,0.504
-9.712e-03,1.72,0.456
-9.696e-03,1.88,0.408
-9.680e-03,2.04,0.36
-9.664e-03,2.16,0.296
-9.648e-03,2.32,0.24
-9.632e-03,2.36,0.176
-9.616e-03,2.36,0.12
-9.600e-03,2.44,0.056
-9.584e-03,2.48,0
-9.568e-03,2.48,-0.056
-9.552e-03,2.44,-0.12
-9.536e-03,2.44,-0.176
-9.520e-03,2.44,-0.232
-9.504e-03,2.44,-0.296
-9.488e-03,2.4,-0.352
-9.472e-03,2.4,-0.408
-9.456e-03,2.36,-0.472
-9.440e-03,2.36,-0.528
-9.424e-03,2.32,-0.584
-9.408e-03,2.28,-0.64
-9.392e-03,2.2,-0.688
-9.376e-03,2.08,-0.744
-9.360e-03,1.92,-0.784
-9.344e-03,1.68,-0.824
-9.328e-03,1.48,-0.856
-9.312e-03,1.16,-0.88
-9.296e-03,0.84,-0.888
-9.280e-03,0.52,-0.896
-9.264e-03,0.16,-0.88
-9.248e-03,-0.16,-0.864
-9.232e-03,-0.52,-0.84
-9.216e-03,-0.8,-0.8
-9.200e-03,-1.08,-0.76
-9.184e-03,-1.24,-0.704
-9.168e-03,-1.36,-0.656
-9.152e-03,-1.4,-0.608
-9.136e-03,-1.4,-0.56
-9.120e-03,-1.32,-0.512
-9.104e-03,-1.24,-0.472
-9.088e-03,-1.08,-0.44
-9.072e-03,-0.88,-0.408
-9.056e-03,-0.68,-0.384
-9.040e-03,-0.52,-0.368
-9.024e-03,-0.32,-0.36
-9.008e-03,-0.08,-0.344
-8.992e-03,0.08,-0.336
-8.976e-03,0.24,-0.336
-8.960e-03,0.44,-0.336
-8.944e-03,0.6,-0.336
-8.928e-03,0.76,-0.344
-8.912e-03,0.88,-0.344
-8.896e-03,1.08,-0.344
-8.880e-03,1.24,-0.352
-8.864e-03,1.36,-0.36
-8.848e-03,1.48,-0.36
-8.832e-03,1.64,-0.368
-8.816e-03,1.76,-0.376
-8.800e-03,1.88,-0.384
-8.784e-03,2,-0.392
-8.768e-03,2.08,-0.4
-8.752e-03,2.16,-0.408
-8.736e-03,2.24,-0.416
-8.720e-03,2.28,-0.416
-8.704e-03,2.36,-0.424
-8.688e-03,2.4,-0.432
-8.672e-03,2.4,-0.44
-8.656e-03,2.4,-0.44
-8.640e-03,2.36,-0.448
-8.624e-03,2.36,-0.448
-8.608e-03,2.24,-0.448
-8.592e-03,2.12,-0.44
-8.576e-03,2.04,-0.44
-8.560e-03,1.92,-0.44
-8.544e-03,1.76,-0.424
-8.528e-03,1.64,-0.416
-8.512e-03,1.44,-0.408
-8.496e-03,1.28,-0.384
-8.480e-03,1.08,-0.368
-8.464e-03,0.88,-0.352
-8.448e-03,0.72,-0.336
-8.432e-03,0.52,-0.312
-8.416e-03,0.36,-0.288
-8.400e-03,0.16,-0.264
-8.384e-03,0.04,-0.248
-8.368e-03,-0.08,-0.216
-8.352e-03,-0.24,-0.2
-8.336e-03,-0.36,-0.176
-8.320e-03,-0.44,-0.16
-8.304e-03,-0.56,-0.144
-8.288e-03,-0.64,-0.136
-8.272e-03,-0.72,-0.128
-8.256e-03,-0.76,-0.112
-8.240e-03,-0.8,-0.104
-8.224e-03,-0.88,-0.096
-8.208e-03,-0.92,-0.096
-8.192e-03,-0.92,-0.096
-8.176e-03,-1,-0.088
-8.160e-03,-1.04,-0.088
-8.144e-03,-1.08,-0.096
-8.128e-03,-1.08,-0.096
-8.112e-03,-1.12,-0.096
-8.096e-03,-1.16,-0.096
-8.080e-03,-1.16,-0.096
-8.064e-03,-1.2,-0.088
-8.048e-03,-1.2,-0.088
-8.032e-03,-1.24,-0.08
-8.016e-03,-1.24,-0.08
-8.000e-03,-1.28,-0.064
-7.984e-03,-1.32,-0.064
-7.968e-03,-1.32,-0.04
-7.952e-03,-1.32,-0.032
-7.936e-03,-1.32,-0.008
-7.920e-03,-1.36,0.008
-7.904e-03,-1.36,0.024
-7.888e-03,-1.36,0.056
-7.872e-03,-1.36,0.08
-7.856e-03,-1.4,0.112
-7.840e-03,-1.32,0.144
-7.824e-03,-1.32,0.176
-7.808e-03,-1.36,0.216
-7.792e-03,-1.32,0.248
-7.776e-03,-1.32,0.288
-7.760e-03,-1.28,0.32
-7.744e-03,-1.24,0.36
-7.728e-03,-1.16,0.4
-7.712e-03,-1.08,0.432
-7.696e-03,-1.04,0.472
-7.680e-03,-0.88,0.504
-7.664e-03,-0.72,0.528
-7.648e-03,-0.6,0.56
-7.632e-03,-0.4,0.576
-7.616e-03,-0.2,0.592
-7.600e-03,0,0.6
-7.584e-03,0.24,0.6
-7.568e-03,0.52,0.592
-7.552e-03,0.76,0.576
-7.536e-03,1,0.552
-7.520e-03,1.2,0.528
-7.504e-03,1.48,0.488
-7.488e-03,1.68,0.44
-7.472e-03,1.88,0.4
-7.456e-03,2.04,0.344
-7.440e-03,2.2,0.288
-7.424e-03,2.28,0.232
-7.408e-03,2.32,0.176
-7.392e-03,2.36,0.112
-7.376e-03,2.44,0.056
-7.360e-03,2.48,0
-7.344e-03,2.48,-0.064
-7.328e-03,2.48,-0.12
-7.312e-03,2.44,-0.184
-7.296e-03,2.44,-0.24
-7.280e-03,2.44,-0.296
-7.264e-03,2.44,-0.36
-7.248e-03,2.4,-0.416
-7.232e-03,2.36,-0.472
-7.216e-03,2.32,-0.536
-7.200e-03,2.32,-0.592
-7.184e-03,2.24,-0.64
-7.168e-03,2.12,-0.688
-7.152e-03,1.96,-0.744
-7.136e-03,1.84,-0.784
-7.120e-03,1.64,-0.816
-7.104e-03,1.36,-0.848
-7.088e-03,1.04,-0.864
-7.072e-03,0.72,-0.88
-7.056e-03,0.4,-0.872
-7.040e-03,0.04,-0.864
-7.024e-03,-0.32,-0.84
-7.008e-03,-0.6,-0.816
-6.992e-03,-0.84,-0.776
-6.976e-03,-1.16,-0.736
-6.960e-03,-1.28,-0.68
-6.944e-03,-1.4,-0.632
-6.928e-03,-1.4,-0.584
-6.912e-03,-1.4,-0.536
-6.896e-03,-1.32,-0.488
-6.880e-03,-1.2,-0.456
-6.864e-03,-1.04,-0.424
-6.848e-03,-0.88,-0.392
-6.832e-03,-0.68,-0.368
-6.816e-03,-0.48,-0.352
-6.800e-03,-0.28,-0.344
-6.784e-03,-0.12,-0.328
-6.768e-03,0,-0.32
-6.752e-03,0.24,-0.32
-6.736e-03,0.44,-0.32
-6.720e-03,0.56,-0.328
-6.704e-03,0.72,-0.32
-6.688e-03,0.84,-0.328
-6.672e-03,1.04,-0.328
-6.656e-03,1.16,-0.336
-6.640e-03,1.32,-0.336
-6.624e-03,1.4,-0.344
-6.608e-03,1.6,-0.344
-6.592e-03,1.68,-0.352
-6.576e-03,1.76,-0.352
-6.560e-03,1.88,-0.36
-6.544e-03,2,-0.368
-6.528e-03,2.08,-0.376
-6.512e-03,2.16,-0.384
-6.496e-03,2.24,-0.384
-6.480e-03,2.32,-0.392
-6.464e-03,2.36,-0.4
-6.448e-03,2.36,-0.408
-6.432e-03,2.4,-0.416
-6.416e-03,2.44,-0.416
-6.400e-03,2.36,-0.424
-6.384e-03,2.32,-0.432
-6.368e-03,2.28,-0.44
-6.352e-03,2.2,-0.432
-6.336e-03,2.08,-0.432
-6.320e-03,1.96,-0.432
-6.304e-03,1.88,-0.432
-6.288e-03,1.72,-0.424
-6.272e-03,1.56,-0.416
-6.256e-03,1.36,-0.408
-6.240e-03,1.2,-0.4
-6.224e-03,1.04,-0.384
-6.208e-03,0.8,-0.368
-6.192e-03,0.64,-0.36
-6.176e-03,0.44,-0.336
-6.160e-03,0.28,-0.32
-6.144e-03,0.08,-0.304
-6.128e-03,-0.08,-0.28
-6.112e-03,-0.2,-0.264
-6.096e-03,-0.36,-0.248
-6.080e-03,-0.48,-0.224
-6.064e-03,-0.6,-0.208
-6.048e-03,-0.72,-0.192
-6.032e-03,-0.8,-0.176
-6.016e-03,-0.88,-0.16
-6.000e-03,-0.96,-0.152
-5.984e-03,-1,-0.152
-5.968e-03,-1.04,-0.136
-5.952e-03,-1.16,-0.128
-5.936e-03,-1.16,-0.12
-5.920e-03,-1.2,-0.112
-5.904e-03,-1.2,-0.104
-5.888e-03,-1.28,-0.104
-5.872e-03,-1.28,-0.096
-5.856e-03,-1.32,-0.096
-5.840e-03,-1.32,-0.08
-5.824e-03,-1.36,-0.08
-5.808e-03,-1.36,-0.064
-5.792e-03,-1.32,-0.056
-5.776e-03,-1.4,-0.048
-5.760e-03,-1.4,-0.032
-5.744e-03,-1.4,-0.016
-5.728e-03,-1.4,0
-5.712e-03,-1.44,0.008
-5.696e-03,-1.44,0.032
-5.680e-03,-1.4,0.056
-5.664e-03,-1.4,0.088
-5.648e-03,-1.44,0.12
-5.632e-03,-1.4,0.144
-5.616e-03,-1.4,0.184
-5.600e-03,-1.4,0.208
-5.584e-03,-1.4,0.248
-5.568e-03,-1.36,0.28
-5.552e-03,-1.32,0.328
-5.536e-03,-1.32,0.36
-5.520e-03,-1.28,0.392
-5.504e-03,-1.2,0.432
-5.488e-03,-1.12,0.464
-5.472e-03,-1.08,0.504
-5.456e-03,-0.92,0.544
-5.440e-03,-0.76,0.56
-5.424e-03,-0.64,0.592
-5.408e-03,-0.44,0.608
-5.392e-03,-0.2,0.616
-5.376e-03,0,0.624
-5.360e-03,0.24,0.624
-5.344e-03,0.52,0.608
-5.328e-03,0.8,0.6
-5.312e-03,1.04,0.568
-5.296e-03,1.32,0.536
-5.280e-03,1.56,0.496
-5.264e-03,1.76,0.448
-5.248e-03,1.92,0.4
-5.232e-03,2.08,0.352
-5.216e-03,2.2,0.288
-5.200e-03,2.28,0.224
-5.184e-03,2.4,0.168
-5.168e-03,2.44,0.112
-5.152e-03,2.44,0.048
-5.136e-03,2.48,-0.008
-5.120e-03,2.44,-0.072
-5.104e-03,2.44,-0.128
-5.088e-03,2.44,-0.192
-5.072e-03,2.44,-0.248
-5.056e-03,2.44,-0.304
-5.040e-03,2.44,-0.368
-5.024e-03,2.36,-0.424
-5.008e-03,2.4,-0.48
-4.992e-03,2.36,-0.544
-4.976e-03,2.32,-0.6
-4.960e-03,2.24,-0.648
-4.944e-03,2.16,-0.704
-4.928e-03,2,-0.752
-4.912e-03,1.88,-0.792
-4.896e-03,1.64,-0.832
-4.880e-03,1.4,-0.864
-4.864e-03,1.12,-0.88
-4.848e-03,0.8,-0.896
-4.832e-03,0.44,-0.888
-4.816e-03,0.08,-0.88
-4.800e-03,-0.24,-0.864
-4.784e-03,-0.56,-0.832
-4.768e-03,-0.88,-0.792
-4.752e-03,-1.12,-0.744
-4.736e-03,-1.28,-0.696
-4.720e-03,-1.36,-0.648
-4.704e-03,-1.4,-0.6
-4.688e-03,-1.4,-0.552
-4.672e-03,-1.32,-0.512
-4.656e-03,-1.16,-0.464
-4.640e-03,-1.04,-0.432
-4.624e-03,-0.88,-0.4
-4.608e-03,-0.64,-0.384
-4.592e-03,-0.44,-0.36
-4.576e-03,-0.28,-0.352
-4.560e-03,-0.08,-0.344
-4.544e-03,0.08,-0.336
-4.528e-03,0.32,-0.336
-4.512e-03,0.48,-0.336
-4.496e-03,0.6,-0.336
-4.480e-03,0.8,-0.344
-4.464e-03,0.96,-0.344
-4.448e-03,1.12,-0.352
-4.432e-03,1.24,-0.36
-4.416e-03,1.44,-0.36
-4.400e-03,1.56,-0.368
-4.384e-03,1.68,-0.376
-4.368e-03,1.8,-0.376
-4.352e-03,1.88,-0.384
-4.336e-03,2.04,-0.392
-4.320e-03,2.08,-0.4
-4.304e-03,2.2,-0.408
-4.288e-03,2.28,-0.416
-4.272e-03,2.32,-0.424
-4.256e-03,2.36,-0.424
-4.240e-03,2.4,-0.432
-4.224e-03,2.4,-0.44
-4.208e-03,2.4,-0.44
-4.192e-03,2.36,-0.448
-4.176e-03,2.28,-0.448
-4.160e-03,2.2,-0.448
-4.144e-03,2.16,-0.448
-4.128e-03,2,-0.44
-4.112e-03,1.88,-0.432
-4.096e-03,1.76,-0.424
-4.080e-03,1.6,-0.416
-4.064e-03,1.4,-0.4
-4.048e-03,1.2,-0.384
-4.032e-03,1.04,-0.368
-4.016e-03,0.88,-0.344
-4.000e-03,0.64,-0.328
-3.984e-03,0.48,-0.304
-3.968e-03,0.36,-0.28
-3.952e-03,0.16,-0.264
-3.936e-03,0,-0.24
-3.920e-03,-0.16,-0.216
-3.904e-03,-0.28,-0.2
-3.888e-03,-0.36,-0.176
-3.872e-03,-0.52,-0.16
-3.856e-03,-0.6,-0.144
-3.840e-03,-0.68,-0.136
-3.824e-03,-0.76,-0.12
-3.808e-03,-0.84,-0.112
-3.792e-03,-0.84,-0.104
-3.776e-03,-0.88,-0.096
-3.760e-03,-0.92,-0.096
-3.744e-03,-1,-0.096
-3.728e-03,-1,-0.088
-3.712e-03,-1,-0.088
-3.696e-03,-1.08,-0.096
-3.680e-03,-1.08,-0.096
-3.664e-03,-1.12,-0.096
-3.648e-03,-1.12,-0.088
-3.632e-03,-1.16,-0.088
-3.616e-03,-1.2,-0.088
-3.600e-03,-1.24,-0.096
-3.584e-03,-1.24,-0.08
-3.568e-03,-1.24,-0.072
-3.552e-03,-1.28,-0.064
-3.536e-03,-1.28,-0.056
-3.520e-03,-1.28,-0.04
-3.504e-03,-1.32,-0.024
-3.488e-03,-1.36,-0.008
-3.472e-03,-1.32,0.008
-3.456e-03,-1.36,0.032
-3.440e-03,-1.4,0.056
-3.424e-03,-1.36,0.088
-3.408e-03,-1.32,0.128
-3.392e-03,-1.36,0.152
-3.376e-03,-1.36,0.184
-3.360e-03,-1.32,0.224
-3.344e-03,-1.32,0.256
-3.328e-03,-1.32,0.296
-3.312e-03,-1.28,0.336
-3.296e-03,-1.2,0.368
-3.280e-03,-1.16,0.408
-3.264e-03,-1.08,0.44
-3.248e-03,-1,0.48
-3.232e-03,-0.84,0.52
-3.216e-03,-0.72,0.536
-3.200e-03,-0.56,0.56
-3.184e-03,-0.36,0.576
-3.168e-03,-0.2,0.592
