Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
-1.259e-02,0.24,-1.1
-1.258e-02,-0.08,-1.12
-1.256e-02,-0.44,-1.14
-1.254e-02,-0.8,-1.14
-1.253e-02,-1.04,-1.16
-1.251e-02,-1.2,-1.12
-1.250e-02,-1.24,-1.1
-1.248e-02,-1.2,-1.08
-1.246e-02,-1.04,-1.06
-1.245e-02,-0.8,-1.04
-1.243e-02,-0.4,-1.04
-1.242e-02,0,-1.04
-1.240e-02,0.44,-1.06
-1.238e-02,0.88,-1.08
-1.237e-02,1.36,-1.12
-1.235e-02,1.72,-1.16
-1.234e-02,1.96,-1.16
-1.232e-02,2.12,-1.2
-1.230e-02,2.24,-1.22
-1.229e-02,2.2,-1.22
-1.227e-02,1.96,-1.22
-1.226e-02,1.68,-1.2
-1.224e-02,1.28,-1.16
-1.222e-02,0.84,-1.1
-1.221e-02,0.36,-1
-1.219e-02,-0.08,-0.9
-1.218e-02,-0.52,-0.78
-1.216e-02,-0.84,-0.66
-1.214e-02,-1.16,-0.5
-1.213e-02,-1.32,-0.34
-1.211e-02,-1.44,-0.2
-1.210e-02,-1.44,-0.04
-1.208e-02,-1.44,0.1
-1.206e-02,-1.44,0.24
-1.205e-02,-1.4,0.38
-1.203e-02,-1.36,0.5
-1.202e-02,-1.32,0.6
-1.200e-02,-1.32,0.72
-1.198e-02,-1.36,0.84
-1.197e-02,-1.36,0.92
-1.195e-02,-1.4,1.02
-1.194e-02,-1.36,1.08
-1.192e-02,-1.24,1.16
-1.190e-02,-1.16,1.22
-1.189e-02,-0.88,1.28
-1.187e-02,-0.56,1.3
-1.186e-02,-0.2,1.32
-1.184e-02,0.32,1.28
-1.182e-02,0.8,1.24
-1.181e-02,1.2,1.18
-1.179e-02,1.6,1.12
-1.178e-02,1.92,1
-1.176e-02,2.12,0.92
-1.174e-02,2.16,0.8
-1.173e-02,2.12,0.68
-1.171e-02,2,0.58
-1.170e-02,1.76,0.46
-1.168e-02,1.52,0.36
-1.166e-02,1.28,0.28
-1.165e-02,1,0.18
-1.163e-02,0.76,0.1
-1.162e-02,0.6,0.02
-1.160e-02,0.4,-0.04
-1.158e-02,0.28,-0.12
-1.157e-02,0.16,-0.18
-1.155e-02,0.16,-0.26
-1.154e-02,0.16,-0.32
-1.152e-02,0.24,-0.42
-1.150e-02,0.28,-0.48
-1.149e-02,0.44,-0.56
-1.147e-02,0.6,-0.64
-1.146e-02,0.76,-0.7
-1.144e-02,0.96,-0.8
-1.142e-02,1.16,-0.9
-1.141e-02,1.44,-0.98
-1.139e-02,1.68,-1.06
-1.138e-02,1.88,-1.14
-1.136e-02,2.08,-1.24
-1.134e-02,2.2,-1.34
-1.133e-02,2.2,-1.4
-1.131e-02,2.08,-1.48
-1.130e-02,1.88,-1.52
-1.128e-02,1.56,-1.54
-1.126e-02,1.08,-1.54
-1.125e-02,0.56,-1.52
-1.123e-02,0.04,-1.48
-1.122e-02,-0.44,-1.42
-1.120e-02,-0.8,-1.3
-1.118e-02,-1,-1.2
-1.117e-02,-1.12,-1.1
-1.115e-02,-1.04,-1
-1.114e-02,-0.76,-0.88
-1.112e-02,-0.4,-0.78
-1.110e-02,-0.04,-0.7
-1.109e-02,0.36,-0.62
-1.107e-02,0.76,-0.56
-1.106e-02,1.2,-0.5
-1.104e-02,1.52,-0.46
-1.102e-02,1.8,-0.4
-1.101e-02,2,-0.36
-1.099e-02,2.16,-0.34
-1.098e-02,2.32,-0.3
-1.096e-02,2.4,-0.26
-1.094e-02,2.44,-0.24
-1.093e-02,2.48,-0.22
-1.091e-02,2.44,-0.16
-1.090e-02,2.44,-0.12
-1.088e-02,2.44,-0.1
-1.086e-02,2.44,-0.06
-1.085e-02,2.36,-0.04
-1.083e-02,2.36,-0.02
-1.082e-02,2.36,0
-1.080e-02,2.32,0.04
-1.078e-02,2.32,0.04
-1.077e-02,2.28,0.06
-1.075e-02,2.28,0.04
-1.074e-02,2.32,0.04
-1.072e-02,2.32,0.04
-1.070e-02,2.28,0.02
-1.069e-02,2.32,0
-1.067e-02,2.28,-0.02
-1.066e-02,2.32,-0.06
-1.064e-02,2.32,-0.1
-1.062e-02,2.32,-0.14
-1.061e-02,2.32,-0.22
-1.059e-02,2.32,-0.26
-1.058e-02,2.28,-0.34
-1.056e-02,2.24,-0.4
-1.054e-02,2.2,-0.48
-1.053e-02,2.12,-0.58
-1.051e-02,2.04,-0.64
-1.050e-02,1.96,-0.72
-1.048e-02,1.76,-0.78
-1.046e-02,1.56,-0.86
-1.045e-02,1.32,-0.92
-1.043e-02,1.04,-0.98
-1.042e-02,0.72,-1.02
-1.040e-02,0.32,-1.06
-1.038e-02,-0.04,-1.1
-1.037e-02,-0.4,-1.12
-1.035e-02,-0.68,-1.12
-1.034e-02,-1,-1.1
-1.032e-02,-1.2,-1.1
-1.030e-02,-1.28,-1.08
-1.029e-02,-1.24,-1.06
-1.027e-02,-1.16,-1.06
-1.026e-02,-0.92,-1.04
-1.024e-02,-0.56,-1.04
-1.022e-02,-0.16,-1.04
-1.021e-02,0.2,-1.06
-1.019e-02,0.68,-1.1
-1.018e-02,1.12,-1.12
-1.016e-02,1.52,-1.16
-1.014e-02,1.84,-1.2
-1.013e-02,2.04,-1.24
-1.011e-02,2.2,-1.28
-1.010e-02,2.2,-1.3
-1.008e-02,2.08,-1.3
-1.006e-02,1.84,-1.32
-1.005e-02,1.44,-1.26
-1.003e-02,0.96,-1.22
-1.002e-02,0.48,-1.16
-1.000e-02,0,-1.06
-9.984e-03,-0.48,-0.94
-9.968e-03,-0.84,-0.82
-9.952e-03,-1.12,-0.68
-9.936e-03,-1.28,-0.54
-9.920e-03,-1.36,-0.38
-9.904e-03,-1.36,-0.22
-9.888e-03,-1.28,-0.08
-9.872e-03,-1.16,0.06
-9.856e-03,-1.12,0.16
-9.840e-03,-1,0.3
-9.824e-03,-0.92,0.4
-9.808e-03,-0.88,0.52
-9.792e-03,-0.92,0.62
-9.776e-03,-0.96,0.7
-9.760e-03,-1,0.82
-9.744e-03,-1.12,0.9
-9.728e-03,-1.2,0.96
-9.712e-03,-1.28,1.06
-9.696e-03,-1.32,1.12
-9.680e-03,-1.28,1.2
-9.664e-03,-1.16,1.26
-9.648e-03,-0.96,1.28
-9.632e-03,-0.68,1.32
-9.616e-03,-0.24,1.32
-9.600e-03,0.16,1.3
-9.584e-03,0.64,1.26
-9.568e-03,1.16,1.18
-9.552e-03,1.56,1.1
-9.536e-03,1.88,1
-9.520e-03,2.04,0.88
-9.504e-03,2.2,0.76
-9.488e-03,2.16,0.64
-9.472e-03,2.04,0.52
-9.456e-03,1.88,0.42
-9.440e-03,1.64,0.3
-9.424e-03,1.4,0.2
-9.408e-03,1.16,0.1
-9.392e-03,0.96,0
-9.376e-03,0.8,-0.08
-9.360e-03,0.68,-0.18
-9.344e-03,0.56,-0.24
-9.328e-03,0.6,-0.32
-9.312e-03,0.56,-0.4
-9.296e-03,0.6,-0.48
-9.280e-03,0.72,-0.58
-9.264e-03,0.88,-0.66
-9.248e-03,1,-0.76
-9.232e-03,1.24,-0.84
-9.216e-03,1.44,-0.94
-9.200e-03,1.72,-1.02
-9.184e-03,1.92,-1.12
-9.168e-03,2.04,-1.22
-9.152e-03,2.16,-1.32
-9.136e-03,2.2,-1.4
-9.120e-03,2.16,-1.46
-9.104e-03,1.92,-1.54
-9.088e-03,1.56,-1.56
-9.072e-03,1.16,-1.6
-9.056e-03,0.64,-1.58
-9.040e-03,0.12,-1.54
-9.024e-03,-0.36,-1.5
-9.008e-03,-0.76,-1.42
-8.992e-03,-0.96,-1.32
-8.976e-03,-1,-1.22
-8.960e-03,-0.92,-1.12
-8.944e-03,-0.68,-1.02
-8.928e-03,-0.32,-0.96
-8.912e-03,0.12,-0.86
-8.896e-03,0.56,-0.8
-8.880e-03,1,-0.74
-8.864e-03,1.4,-0.7
-8.848e-03,1.76,-0.66
-8.832e-03,2,-0.64
-8.816e-03,2.24,-0.6
-8.800e-03,2.32,-0.58
-8.784e-03,2.44,-0.54
-8.768e-03,2.4,-0.5
-8.752e-03,2.36,-0.46
-8.736e-03,2.24,-0.4
-8.720e-03,2.16,-0.36
-8.704e-03,2,-0.3
-8.688e-03,1.8,-0.26
-8.672e-03,1.68,-0.18
-8.656e-03,1.52,-0.1
-8.640e-03,1.4,-0.04
-8.624e-03,1.24,0.02
-8.608e-03,1.2,0.08
-8.592e-03,1.12,0.14
-8.576e-03,1.04,0.18
-8.560e-03,1,0.26
-8.544e-03,1.08,0.28
-8.528e-03,1.12,0.32
-8.512e-03,1.16,0.32
-8.496e-03,1.24,0.34
-8.480e-03,1.36,0.34
-8.464e-03,1.44,0.32
-8.448e-03,1.56,0.28
-8.432e-03,1.72,0.26
-8.416e-03,1.8,0.2
-8.400e-03,1.92,0.14
-8.384e-03,1.96,0.08
-8.368e-03,2.08,0
-8.352e-03,2.12,-0.06
-8.336e-03,2.12,-0.14
-8.320e-03,2.16,-0.24
-8.304e-03,2.16,-0.34
-8.288e-03,2.16,-0.44
-8.272e-03,2.08,-0.52
-8.256e-03,2.04,-0.64
-8.240e-03,1.96,-0.72
-8.224e-03,1.84,-0.82
-8.208e-03,1.6,-0.9
-8.192e-03,1.4,-0.98
-8.176e-03,1.08,-1.04
-8.160e-03,0.76,-1.1
-8.144e-03,0.36,-1.14
-8.128e-03,0,-1.16
-8.112e-03,-0.4,-1.18
-8.096e-03,-0.72,-1.18
-8.080e-03,-1,-1.18
-8.064e-03,-1.16,-1.16
-8.048e-03,-1.28,-1.14
-8.032e-03,-1.2,-1.12
-8.016e-03,-1.04,-1.1
-8.000e-03,-0.76,-1.08
-7.984e-03,-0.4,-1.08
-7.968e-03,0,-1.06
-7.952e-03,0.52,-1.08
-7.936e-03,0.96,-1.1
-7.920e-03,1.36,-1.14
-7.904e-03,1.68,-1.18
-7.888e-03,2,-1.18
-7.872e-03,2.16,-1.2
-7.856e-03,2.2,-1.22
-7.840e-03,2.12,-1.24
-7.824e-03,1.96,-1.24
-7.808e-03,1.6,-1.2
-7.792e-03,1.2,-1.16
-7.776e-03,0.72,-1.1
-7.760e-03,0.2,-1
-7.744e-03,-0.24,-0.88
-7.728e-03,-0.64,-0.76
-7.712e-03,-0.96,-0.64
-7.696e-03,-1.24,-0.48
-7.680e-03,-1.36,-0.3
-7.664e-03,-1.44,-0.16
-7.648e-03,-1.44,-0.02
-7.632e-03,-1.44,0.12
-7.616e-03,-1.36,0.26
-7.600e-03,-1.32,0.4
-7.584e-03,-1.36,0.52
-7.568e-03,-1.32,0.62
-7.552e-03,-1.32,0.74
-7.536e-03,-1.32,0.84
-7.520e-03,-1.36,0.96
-7.504e-03,-1.36,1.02
-7.488e-03,-1.32,1.1
-7.472e-03,-1.28,1.18
-7.456e-03,-1.08,1.24
-7.440e-03,-0.84,1.28
-7.424e-03,-0.52,1.3
-7.408e-03,-0.12,1.3
-7.392e-03,0.36,1.28
-7.376e-03,0.8,1.24
-7.360e-03,1.24,1.18
-7.344e-03,1.68,1.1
-7.328e-03,1.92,1.02
-7.312e-03,2.16,0.88
-7.296e-03,2.2,0.78
-7.280e-03,2.12,0.66
-7.264e-03,1.96,0.56
-7.248e-03,1.76,0.46
-7.232e-03,1.52,0.36
-7.216e-03,1.24,0.28
-7.200e-03,0.96,0.16
-7.184e-03,0.76,0.08
-7.168e-03,0.56,0.02
-7.152e-03,0.36,-0.06
-7.136e-03,0.28,-0.12
-7.120e-03,0.2,-0.2
-7.104e-03,0.16,-0.26
-7.088e-03,0.2,-0.34
-7.072e-03,0.28,-0.42
-7.056e-03,0.36,-0.5
-7.040e-03,0.48,-0.6
-7.024e-03,0.6,-0.68
-7.008e-03,0.8,-0.74
-6.992e-03,1.04,-0.84
-6.976e-03,1.28,-0.92
-6.960e-03,1.52,-1
-6.944e-03,1.72,-1.1
-6.928e-03,1.96,-1.18
-6.912e-03,2.12,-1.28
-6.896e-03,2.24,-1.36
-6.880e-03,2.16,-1.44
-6.864e-03,2.04,-1.48
-6.848e-03,1.8,-1.52
-6.832e-03,1.44,-1.54
-6.816e-03,0.92,-1.54
-6.800e-03,0.36,-1.52
-6.784e-03,-0.12,-1.46
-6.768e-03,-0.56,-1.38
-6.752e-03,-0.88,-1.3
-6.736e-03,-1.08,-1.2
-6.720e-03,-1.08,-1.08
-6.704e-03,-0.92,-0.96
-6.688e-03,-0.64,-0.88
-6.672e-03,-0.28,-0.78
-6.656e-03,0.08,-0.68
-6.640e-03,0.52,-0.62
-6.624e-03,0.96,-0.56
-6.608e-03,1.28,-0.5
-6.592e-03,1.6,-0.44
-6.576e-03,1.88,-0.42
-6.560e-03,2.08,-0.38
-6.544e-03,2.24,-0.34
-6.528e-03,2.36,-0.3
-6.512e-03,2.4,-0.28
-6.496e-03,2.44,-0.24
-6.480e-03,2.48,-0.2
-6.464e-03,2.44,-0.18
-6.448e-03,2.44,-0.14
-6.432e-03,2.4,-0.1
-6.416e-03,2.36,-0.08
-6.400e-03,2.36,-0.04
-6.384e-03,2.32,-0.02
-6.368e-03,2.28,0
-6.352e-03,2.24,0.02
-6.336e-03,2.28,0.06
-6.320e-03,2.24,0.04
-6.304e-03,2.2,0.06
-6.288e-03,2.24,0.06
-6.272e-03,2.24,0.04
-6.256e-03,2.24,0.02
-6.240e-03,2.24,0
-6.224e-03,2.24,-0.02
-6.208e-03,2.28,-0.06
-6.192e-03,2.24,-0.1
-6.176e-03,2.28,-0.16
-6.160e-03,2.24,-0.2
-6.144e-03,2.28,-0.26
-6.128e-03,2.2,-0.34
-6.112e-03,2.16,-0.4
-6.096e-03,2.12,-0.48
-6.080e-03,2.04,-0.56
-6.064e-03,1.96,-0.64
-6.048e-03,1.8,-0.72
-6.032e-03,1.68,-0.78
-6.016e-03,1.48,-0.86
-6.000e-03,1.2,-0.92
-5.984e-03,0.88,-0.96
-5.968e-03,0.56,-1.02
-5.952e-03,0.28,-1.04
-5.936e-03,-0.12,-1.08
-5.920e-03,-0.48,-1.08
-5.904e-03,-0.8,-1.1
-5.888e-03,-1.04,-1.1
-5.872e-03,-1.2,-1.08
-5.856e-03,-1.28,-1.06
-5.840e-03,-1.28,-1.06
-5.824e-03,-1.08,-1.04
-5.808e-03,-0.84,-1.04
-5.792e-03,-0.56,-1.04
-5.776e-03,-0.16,-1.04
-5.760e-03,0.28,-1.06
-5.744e-03,0.72,-1.08
-5.728e-03,1.16,-1.1
-5.712e-03,1.52,-1.16
-5.696e-03,1.84,-1.18
-5.680e-03,2.08,-1.24
-5.664e-03,2.24,-1.26
-5.648e-03,2.2,-1.28
-5.632e-03,2.04,-1.3
-5.616e-03,1.8,-1.28
-5.600e-03,1.44,-1.26
-5.584e-03,1,-1.2
-5.568e-03,0.48,-1.12
-5.552e-03,-0.04,-1.04
-5.536e-03,-0.44,-0.94
-5.520e-03,-0.8,-0.8
-5.504e-03,-1.12,-0.66
-5.488e-03,-1.28,-0.52
-5.472e-03,-1.36,-0.36
-5.456e-03,-1.36,-0.2
-5.440e-03,-1.32,-0.08
-5.424e-03,-1.24,0.06
-5.408e-03,-1.16,0.2
-5.392e-03,-1.04,0.32
-5.376e-03,-1,0.44
-5.360e-03,-0.96,0.54
-5.344e-03,-0.96,0.64
-5.328e-03,-1.04,0.74
-5.312e-03,-1.12,0.84
-5.296e-03,-1.2,0.92
-5.280e-03,-1.24,1
-5.264e-03,-1.32,1.08
-5.248e-03,-1.32,1.16
-5.232e-03,-1.24,1.22
-5.216e-03,-1.08,1.26
-5.200e-03,-0.84,1.3
-5.184e-03,-0.48,1.32
-5.168e-03,-0.04,1.32
-5.152e-03,0.4,1.28
-5.136e-03,0.92,1.22
-5.120e-03,1.36,1.14
-5.104e-03,1.72,1.08
-5.088e-03,2,0.94
-5.072e-03,2.16,0.84
-5.056e-03,2.16,0.72
-5.040e-03,2.08,0.6
-5.024e-03,1.96,0.48
-5.008e-03,1.72,0.38
-4.992e-03,1.48,0.26
-4.976e-03,1.28,0.16
-4.960e-03,1,0.08
-4.944e-03,0.8,-0.02
-4.928e-03,0.64,-0.08
-4.912e-03,0.56,-0.16
-4.896e-03,0.48,-0.24
-4.880e-03,0.4,-0.32
-4.864e-03,0.48,-0.4
-4.848e-03,0.56,-0.48
-4.832e-03,0.64,-0.58
-4.816e-03,0.8,-0.66
-4.800e-03,0.96,-0.74
-4.784e-03,1.2,-0.84
-4.768e-03,1.4,-0.92
-4.752e-03,1.6,-1.02
-4.736e-03,1.84,-1.12
-4.720e-03,2.04,-1.22
-4.704e-03,2.2,-1.3
-4.688e-03,2.2,-1.38
-4.672e-03,2.12,-1.46
-4.656e-03,1.96,-1.52
-4.640e-03,1.68,-1.56
-4.624e-03,1.24,-1.58
-4.608e-03,0.72,-1.58
-4.592e-03,0.2,-1.54
-4.576e-03,-0.24,-1.48
-4.560e-03,-0.64,-1.4
-4.544e-03,-0.96,-1.32
-4.528e-03,-1.08,-1.24
-4.512e-03,-1,-1.12
-4.496e-03,-0.76,-1.02
-4.480e-03,-0.4,-0.94
-4.464e-03,-0.04,-0.86
-4.448e-03,0.4,-0.78
-4.432e-03,0.88,-0.72
-4.416e-03,1.28,-0.68
-4.400e-03,1.6,-0.62
-4.384e-03,1.92,-0.58
-4.368e-03,2.16,-0.56
-4.352e-03,2.32,-0.52
-4.336e-03,2.4,-0.5
-4.320e-03,2.4,-0.46
-4.304e-03,2.44,-0.42
-4.288e-03,2.36,-0.38
-4.272e-03,2.24,-0.32
-4.256e-03,2.16,-0.28
-4.240e-03,2.04,-0.22
-4.224e-03,1.96,-0.18
-4.208e-03,1.84,-0.14
-4.192e-03,1.68,-0.06
-4.176e-03,1.64,0
-4.160e-03,1.52,0.02
-4.144e-03,1.44,0.08
-4.128e-03,1.4,0.12
-4.112e-03,1.4,0.16
-4.096e-03,1.36,0.2
-4.080e-03,1.36,0.22
-4.064e-03,1.44,0.24
-4.048e-03,1.52,0.24
-4.032e-03,1.56,0.24
-4.016e-03,1.68,0.22
-4.000e-03,1.72,0.18
-3.984e-03,1.8,0.14
-3.968e-03,1.84,0.12
-3.952e-03,1.96,0.04
-3.936e-03,1.96,-0.02
-3.920e-03,2,-0.08
-3.904e-03,2.04,-0.14
-3.888e-03,2.08,-0.22
-3.872e-03,2.08,-0.32
-3.856e-03,2,-0.4
-3.840e-03,1.96,-0.5
-3.824e-03,1.96,-0.58
-3.808e-03,1.84,-0.68
-3.792e-03,1.68,-0.74
-3.776e-03,1.48,-0.84
-3.760e-03,1.24,-0.9
-3.744e-03,1,-0.96
-3.728e-03,0.68,-1.02
-3.712e-03,0.32,-1.06
-3.696e-03,-0.04,-1.1
-3.680e-03,-0.4,-1.12
-3.664e-03,-0.72,-1.12
-3.648e-03,-1,-1.12
-3.632e-03,-1.2,-1.1
-3.616e-03,-1.24,-1.1
-3.600e-03,-1.24,-1.08
-3.584e-03,-1.12,-1.06
-3.568e-03,-0.92,-1.04
-3.552e-03,-0.56,-1.04
-3.536e-03,-0.16,-1.04
-3.520e-03,0.24,-1.04
-3.504e-03,0.68,-1.06
-3.488e-03,1.08,-1.1
-3.472e-03,1.52,-1.12
-3.456e-03,1.84,-1.14
-3.440e-03,2.08,-1.18
-3.424e-03,2.2,-1.2
-3.408e-03,2.2,-1.22
-3.392e-03,2.12,-1.22
-3.376e-03,1.88,-1.2
-3.360e-03,1.52,-1.18
-3.344e-03,1.08,-1.14
-3.328e-03,0.64,-1.06
-3.312e-03,0.2,-0.96
-3.296e-03,-0.28,-0.86
-3.280e-03,-0.72,-0.72
-3.264e-03,-1,-0.58
-3.248e-03,-1.24,-0.42
-3.232e-03,-1.4,-0.28
-3.216e-03,-1.48,-0.12
-3.200e-03,-1.48,0.02
-3.184e-03,-1.44,0.16
-3.168e-03,-1.4,0.3
-3.152e-03,-1.36,0.44
-3.136e-03,-1.36,0.56
-3.120e-03,-1.32,0.66
-3.104e-03,-1.36,0.76
-3.088e-03,-1.36,0.86
-3.072e-03,-1.36,0.96
-3.056e-03,-1.4,1.06
-3.040e-03,-1.32,1.12
-3.024e-03,-1.2,1.2
-3.008e-03,-1.04,1.24
-2.992e-03,-0.72,1.28
-2.976e-03,-0.36,1.32
-2.960e-03,0,1.3
-2.944e-03,0.52,1.28
